alg,run,k,c,tomatch,success,rate,time
Cluster,157,660,500,329641,282958,0.858382,0.292133
Cluster,158,740,500,329641,283226,0.859195,0.313971
Cluster,159,820,500,329641,283368,0.859626,0.330127
Cluster,160,900,500,329641,283486,0.859984,0.345593
Cluster,161,980,500,329641,283584,0.860281,0.363949
Cluster,162,1060,500,329641,283688,0.860597,0.37769
Cluster,163,1140,500,329641,283692,0.860609,0.391496
Cluster,164,1220,500,329641,283722,0.8607,0.412652
Cluster,165,1300,500,329641,283744,0.860767,0.428904
Cluster,166,1380,500,329641,283758,0.860809,0.440797
Cluster,167,1460,500,329641,283750,0.860785,0.461269
Cluster,168,1540,500,329641,283762,0.860821,0.479717
Cluster,169,1620,500,329641,283764,0.860827,0.498151
Cluster,170,1700,500,329641,283774,0.860858,0.519331
Cluster,171,1780,500,329641,283778,0.86087,0.539825
Cluster,172,1860,500,329641,283772,0.860852,0.561715
Cluster,173,1940,500,329641,283780,0.860876,0.593944
Cluster,174,2020,500,329641,283778,0.86087,0.59818
Cluster,175,2100,500,329641,283786,0.860894,0.623279
Cluster,176,2180,500,329641,283786,0.860894,0.638433
Cluster,177,2260,500,329641,283782,0.860882,0.663332
Cluster,178,2340,500,329641,283786,0.860894,0.684613
Cluster,179,2420,500,329641,283786,0.860894,0.708608
Cluster,180,100,580,329641,266658,0.808935,0.110239
Cluster,181,180,580,329641,275820,0.836728,0.143828
Cluster,182,260,580,329641,279162,0.846867,0.174977
Cluster,183,340,580,329641,280888,0.852103,0.207551
Cluster,184,420,580,329641,281928,0.855258,0.229859
Cluster,185,500,580,329641,282434,0.856793,0.251529
Cluster,186,580,580,329641,282786,0.857861,0.270765
Cluster,187,660,580,329641,283086,0.858771,0.288029
Cluster,188,740,580,329641,283300,0.85942,0.319475
Cluster,189,820,580,329641,283436,0.859832,0.328522
Cluster,190,900,580,329641,283558,0.860202,0.331058
Cluster,191,980,580,329641,283620,0.860391,0.365432
Cluster,192,1060,580,329641,283648,0.860475,0.368349
Cluster,193,1140,580,329641,283692,0.860609,0.398775
Cluster,194,1220,580,329641,283728,0.860718,0.402769
Cluster,195,1300,580,329641,283726,0.860712,0.415066
Cluster,196,1380,580,329641,283744,0.860767,0.448782
Cluster,197,1460,580,329641,283752,0.860791,0.459323
Cluster,198,1540,580,329641,283770,0.860846,0.468107
Cluster,199,1620,580,329641,283774,0.860858,0.489786
Cluster,200,1700,580,329641,283772,0.860852,0.507388
Cluster,201,1780,580,329641,283772,0.860852,0.531224
Cluster,202,1860,580,329641,283780,0.860876,0.560174
Cluster,203,1940,580,329641,283780,0.860876,0.568895
Cluster,204,2020,580,329641,283786,0.860894,0.587574
Cluster,205,2100,580,329641,283780,0.860876,0.6145
Cluster,206,2180,580,329641,283786,0.860894,0.631527
Cluster,207,2260,580,329641,283786,0.860894,0.654705
Cluster,208,2340,580,329641,283786,0.860894,0.674904
Cluster,209,2420,580,329641,283784,0.860888,0.701531
Cluster,210,100,660,329641,267276,0.810809,0.10987
Cluster,211,180,660,329641,276176,0.837808,0.146585
Cluster,212,260,660,329641,279532,0.847989,0.176169
Cluster,213,340,660,329641,281186,0.853007,0.207192
Cluster,214,420,660,329641,282132,0.855877,0.224595
Cluster,215,500,660,329641,282600,0.857296,0.262951
Cluster,216,580,660,329641,282970,0.858419,0.267565
Cluster,217,660,660,329641,283134,0.858916,0.293181
Cluster,218,740,660,329641,283340,0.859541,0.306531
Cluster,219,820,660,329641,283510,0.860057,0.322381
Cluster,220,900,660,329641,283574,0.860251,0.338343
Cluster,221,980,660,329641,283618,0.860384,0.358331
Cluster,222,1060,660,329641,283670,0.860542,0.373754
Cluster,223,1140,660,329641,283704,0.860645,0.386087
Cluster,224,1220,660,329641,283724,0.860706,0.398214
Cluster,225,1300,660,329641,283734,0.860736,0.418214
Cluster,226,1380,660,329641,283750,0.860785,0.432636
Cluster,227,1460,660,329641,283750,0.860785,0.454742
Cluster,228,1540,660,329641,283758,0.860809,0.466706
Cluster,229,1620,660,329641,283772,0.860852,0.49632
Cluster,230,1700,660,329641,283772,0.860852,0.511522
Cluster,231,1780,660,329641,283780,0.860876,0.529034
Cluster,232,1860,660,329641,283780,0.860876,0.554939
Cluster,233,1940,660,329641,283784,0.860888,0.565234
Cluster,234,2020,660,329641,283780,0.860876,0.595494
Cluster,235,2100,660,329641,283784,0.860888,0.608272
Cluster,236,2180,660,329641,283786,0.860894,0.634888
Cluster,237,2260,660,329641,283786,0.860894,0.655541
Cluster,238,2340,660,329641,283786,0.860894,0.686041
Cluster,239,2420,660,329641,283786,0.860894,0.690718
Cluster,240,100,740,329641,267572,0.811707,0.108935
Cluster,241,180,740,329641,276524,0.838864,0.142013
Cluster,242,260,740,329641,279706,0.848517,0.169957
Cluster,243,340,740,329641,281348,0.853498,0.200011
Cluster,244,420,740,329641,282082,0.855725,0.224384
Cluster,245,500,740,329641,282712,0.857636,0.26415
Cluster,246,580,740,329641,283036,0.858619,0.266014
Cluster,247,660,740,329641,283234,0.85922,0.289695
Cluster,248,740,740,329641,283424,0.859796,0.304212
Cluster,249,820,740,329641,283542,0.860154,0.31384
Cluster,250,900,740,329641,283596,0.860318,0.331767
Cluster,251,980,740,329641,283648,0.860475,0.348594
Cluster,252,1060,740,329641,283676,0.86056,0.359609
Cluster,253,1140,740,329641,283708,0.860658,0.375813
Cluster,254,1220,740,329641,283724,0.860706,0.393555
Cluster,255,1300,740,329641,283748,0.860779,0.407218
Cluster,256,1380,740,329641,283748,0.860779,0.43508
Cluster,257,1460,740,329641,283772,0.860852,0.460473
Cluster,258,1540,740,329641,283776,0.860864,0.463524
Cluster,259,1620,740,329641,283774,0.860858,0.486905
Cluster,260,1700,740,329641,283776,0.860864,0.499581
Cluster,261,1780,740,329641,283776,0.860864,0.527311
Cluster,262,1860,740,329641,283786,0.860894,0.540225
Cluster,263,1940,740,329641,283786,0.860894,0.574413
Cluster,264,2020,740,329641,283786,0.860894,0.58138
Cluster,265,2100,740,329641,283782,0.860882,0.639164
Cluster,266,2180,740,329641,283786,0.860894,0.655861
Cluster,267,2260,740,329641,283784,0.860888,0.683936
Cluster,268,2340,740,329641,283786,0.860894,0.700391
Cluster,269,2420,740,329641,283786,0.860894,0.729459
Cluster,270,100,820,329641,268064,0.8132,0.115314
Cluster,271,180,820,329641,276694,0.83938,0.15393
Cluster,272,260,820,329641,279826,0.848881,0.182515
Cluster,273,340,820,329641,281410,0.853686,0.21821
Cluster,274,420,820,329641,282218,0.856137,0.237879
Cluster,275,500,820,329641,282752,0.857757,0.261578
Cluster,276,580,820,329641,283062,0.858698,0.28351
Cluster,277,660,820,329641,283320,0.85948,0.299192
Cluster,278,740,820,329641,283402,0.859729,0.313823
Cluster,279,820,820,329641,283506,0.860045,0.331404
Cluster,280,900,820,329641,283614,0.860372,0.346494
Cluster,281,980,820,329641,283650,0.860482,0.3438
Cluster,282,1060,820,329641,283690,0.860603,0.35164
Cluster,283,1140,820,329641,283714,0.860676,0.3808
Cluster,284,1220,820,329641,283728,0.860718,0.387642
Cluster,285,1300,820,329641,283746,0.860773,0.409396
Cluster,286,1380,820,329641,283758,0.860809,0.424319
Cluster,287,1460,820,329641,283770,0.860846,0.443573
Cluster,288,1540,820,329641,283770,0.860846,0.460396
Cluster,289,1620,820,329641,283778,0.86087,0.48228
Cluster,290,1700,820,329641,283770,0.860846,0.497955
Cluster,291,1780,820,329641,283784,0.860888,0.51508
Cluster,292,1860,820,329641,283782,0.860882,0.537501
Cluster,293,1940,820,329641,283786,0.860894,0.553897
Cluster,294,2020,820,329641,283782,0.860882,0.581959
Cluster,295,2100,820,329641,283784,0.860888,0.614396
Cluster,296,2180,820,329641,283784,0.860888,0.648731
Cluster,297,2260,820,329641,283786,0.860894,0.679779
Cluster,298,2340,820,329641,283786,0.860894,0.687725
Cluster,299,2420,820,329641,283786,0.860894,0.680513
Cluster,300,100,900,329641,268362,0.814104,0.108906
Cluster,301,180,900,329641,276758,0.839574,0.144595
Cluster,302,260,900,329641,279990,0.849379,0.168858
Cluster,303,340,900,329641,281456,0.853826,0.198651
Cluster,304,420,900,329641,282154,0.855943,0.224604
Cluster,305,500,900,329641,282784,0.857854,0.243906
Cluster,306,580,900,329641,283114,0.858856,0.260449
Cluster,307,660,900,329641,283360,0.859602,0.280537
Cluster,308,740,900,329641,283462,0.859911,0.29582
Cluster,309,820,900,329641,283584,0.860281,0.314982
Cluster,310,900,900,329641,283558,0.860202,0.3234
Cluster,311,980,900,329641,283624,0.860403,0.343464
Cluster,312,1060,900,329641,283712,0.86067,0.361973
Cluster,313,1140,900,329641,283708,0.860658,0.373279
Cluster,314,1220,900,329641,283756,0.860803,0.387942
Cluster,315,1300,900,329641,283736,0.860742,0.405372
Cluster,316,1380,900,329641,283758,0.860809,0.422854
Cluster,317,1460,900,329641,283762,0.860821,0.441307
Cluster,318,1540,900,329641,283776,0.860864,0.465198
Cluster,319,1620,900,329641,283776,0.860864,0.473092
Cluster,320,1700,900,329641,283778,0.86087,0.501082
Cluster,321,1780,900,329641,283776,0.860864,0.517818
Cluster,322,1860,900,329641,283784,0.860888,0.53092
Cluster,323,1940,900,329641,283786,0.860894,0.552491
Cluster,324,2020,900,329641,283784,0.860888,0.574884
Cluster,325,2100,900,329641,283786,0.860894,0.596721
Cluster,326,2180,900,329641,283786,0.860894,0.612209
Cluster,327,2260,900,329641,283786,0.860894,0.636036
Cluster,328,2340,900,329641,283786,0.860894,0.658718
Cluster,329,2420,900,329641,283786,0.860894,0.67797
Cluster,330,100,980,329641,268174,0.813534,0.111601
Cluster,331,180,980,329641,276736,0.839507,0.152074
Cluster,332,260,980,329641,279998,0.849403,0.171935
Cluster,333,340,980,329641,281436,0.853765,0.198719
Cluster,334,420,980,329641,282338,0.856501,0.222814
Cluster,335,500,980,329641,282880,0.858146,0.245825
Cluster,336,580,980,329641,283176,0.859044,0.261173
Cluster,337,660,980,329641,283346,0.859559,0.280572
Cluster,338,740,980,329641,283424,0.859796,0.293026
Cluster,339,820,980,329641,283532,0.860124,0.307214
Cluster,340,900,980,329641,283630,0.860421,0.33333
Cluster,341,980,980,329641,283650,0.860482,0.337075
Cluster,342,1060,980,329641,283708,0.860658,0.353493
Cluster,343,1140,980,329641,283716,0.860682,0.369503
Cluster,344,1220,980,329641,283742,0.860761,0.400287
Cluster,345,1300,980,329641,283734,0.860736,0.44129
Cluster,346,1380,980,329641,283766,0.860833,0.443961
Cluster,347,1460,980,329641,283752,0.860791,0.466015
Cluster,348,1540,980,329641,283778,0.86087,0.488414
Cluster,349,1620,980,329641,283778,0.86087,0.502703
Cluster,350,1700,980,329641,283778,0.86087,0.521361
Cluster,351,1780,980,329641,283776,0.860864,0.543893
Cluster,352,1860,980,329641,283780,0.860876,0.570534
Cluster,353,1940,980,329641,283784,0.860888,0.58051
Cluster,354,2020,980,329641,283786,0.860894,0.577321
Cluster,355,2100,980,329641,283784,0.860888,0.590131
Cluster,356,2180,980,329641,283786,0.860894,0.615666
Cluster,357,2260,980,329641,283784,0.860888,0.630248
Cluster,358,2340,980,329641,283786,0.860894,0.651193
Cluster,359,2420,980,329641,283786,0.860894,0.671975
Cluster,360,100,1060,329641,268976,0.815966,0.107908
Cluster,361,180,1060,329641,277236,0.841024,0.14557
Cluster,362,260,1060,329641,280394,0.850604,0.170347
Cluster,363,340,1060,329641,281712,0.854602,0.193889
Cluster,364,420,1060,329641,282444,0.856823,0.222257
Cluster,365,500,1060,329641,282898,0.8582,0.238315
Cluster,366,580,1060,329641,283232,0.859214,0.256638
Cluster,367,660,1060,329641,283344,0.859553,0.270015
Cluster,368,740,1060,329641,283448,0.859869,0.2921
Cluster,369,820,1060,329641,283572,0.860245,0.302188
Cluster,370,900,1060,329641,283634,0.860433,0.319986
Cluster,371,980,1060,329641,283670,0.860542,0.339447
Cluster,372,1060,1060,329641,283696,0.860621,0.350413
Cluster,373,1140,1060,329641,283738,0.860749,0.374411
Cluster,374,1220,1060,329641,283740,0.860755,0.384279
Cluster,375,1300,1060,329641,283752,0.860791,0.402517
Cluster,376,1380,1060,329641,283772,0.860852,0.411705
Cluster,377,1460,1060,329641,283760,0.860815,0.44103
Cluster,378,1540,1060,329641,283774,0.860858,0.45091
Cluster,379,1620,1060,329641,283776,0.860864,0.471646
Cluster,380,1700,1060,329641,283776,0.860864,0.500117
Cluster,381,1780,1060,329641,283782,0.860882,0.507902
Cluster,382,1860,1060,329641,283784,0.860888,0.52522
Cluster,383,1940,1060,329641,283786,0.860894,0.550758
Cluster,384,2020,1060,329641,283784,0.860888,0.573891
Cluster,385,2100,1060,329641,283784,0.860888,0.584538
Cluster,386,2180,1060,329641,283786,0.860894,0.606256
Cluster,387,2260,1060,329641,283786,0.860894,0.625062
Cluster,388,2340,1060,329641,283786,0.860894,0.648335
Cluster,389,2420,1060,329641,283786,0.860894,0.674067
Cluster,390,100,1140,329641,269132,0.81644,0.106901
Cluster,391,180,1140,329641,277410,0.841552,0.138871
Cluster,392,260,1140,329641,280250,0.850167,0.171495
Cluster,393,340,1140,329641,281704,0.854578,0.195638
Cluster,394,420,1140,329641,282536,0.857102,0.218211
Cluster,395,500,1140,329641,282934,0.858309,0.235829
Cluster,396,580,1140,329641,283170,0.859025,0.260967
Cluster,397,660,1140,329641,283312,0.859456,0.276101
Cluster,398,740,1140,329641,283434,0.859826,0.290174
Cluster,399,820,1140,329641,283580,0.860269,0.301931
Cluster,400,900,1140,329641,283632,0.860427,0.321028
Cluster,401,980,1140,329641,283678,0.860566,0.339096
Cluster,402,1060,1140,329641,283692,0.860609,0.35952
Cluster,403,1140,1140,329641,283722,0.8607,0.37323
Cluster,404,1220,1140,329641,283736,0.860742,0.378687
Cluster,405,1300,1140,329641,283744,0.860767,0.40208
Cluster,406,1380,1140,329641,283748,0.860779,0.409865
Cluster,407,1460,1140,329641,283764,0.860827,0.434418
Cluster,408,1540,1140,329641,283768,0.86084,0.462797
Cluster,409,1620,1140,329641,283778,0.86087,0.468075
Cluster,410,1700,1140,329641,283772,0.860852,0.48936
Cluster,411,1780,1140,329641,283778,0.86087,0.515561
Cluster,412,1860,1140,329641,283780,0.860876,0.525297
Cluster,413,1940,1140,329641,283784,0.860888,0.549217
Cluster,414,2020,1140,329641,283784,0.860888,0.571374
Cluster,415,2100,1140,329641,283786,0.860894,0.587198
Cluster,416,2180,1140,329641,283782,0.860882,0.606995
Cluster,417,2260,1140,329641,283786,0.860894,0.633911
Cluster,418,2340,1140,329641,283786,0.860894,0.652092
Cluster,419,2420,1140,329641,283786,0.860894,0.668192
Cluster,420,100,1220,329641,269440,0.817374,0.107747
Cluster,421,180,1220,329641,277384,0.841473,0.143468
Cluster,422,260,1220,329641,280536,0.851035,0.170227
Cluster,423,340,1220,329641,281768,0.854772,0.194271
Cluster,424,420,1220,329641,282462,0.856878,0.219176
Cluster,425,500,1220,329641,282944,0.85834,0.238297
Cluster,426,580,1220,329641,283168,0.859019,0.25891
Cluster,427,660,1220,329641,283338,0.859535,0.270234
Cluster,428,740,1220,329641,283420,0.859784,0.302641
Cluster,429,820,1220,329641,283556,0.860196,0.300847
Cluster,430,900,1220,329641,283588,0.860293,0.315814
Cluster,431,980,1220,329641,283654,0.860494,0.337748
Cluster,432,1060,1220,329641,283674,0.860554,0.349147
Cluster,433,1140,1220,329641,283702,0.860639,0.367196
Cluster,434,1220,1220,329641,283712,0.86067,0.381012
Cluster,435,1300,1220,329641,283742,0.860761,0.395521
Cluster,436,1380,1220,329641,283752,0.860791,0.412072
Cluster,437,1460,1220,329641,283764,0.860827,0.433688
Cluster,438,1540,1220,329641,283760,0.860815,0.457238
Cluster,439,1620,1220,329641,283774,0.860858,0.471357
Cluster,440,1700,1220,329641,283770,0.860846,0.493453
Cluster,441,1780,1220,329641,283782,0.860882,0.500557
Cluster,442,1860,1220,329641,283782,0.860882,0.520849
Cluster,443,1940,1220,329641,283780,0.860876,0.547546
Cluster,444,2020,1220,329641,283786,0.860894,0.56196
Cluster,445,2100,1220,329641,283780,0.860876,0.590068
Cluster,446,2180,1220,329641,283784,0.860888,0.605813
Cluster,447,2260,1220,329641,283784,0.860888,0.626039
Cluster,448,2340,1220,329641,283786,0.860894,0.647475
Cluster,449,2420,1220,329641,283786,0.860894,0.671857
Cluster,450,100,1300,329641,269334,0.817052,0.107713
Cluster,451,180,1300,329641,277574,0.842049,0.140941
Cluster,452,260,1300,329641,280478,0.850859,0.170846
Cluster,453,340,1300,329641,281826,0.854948,0.196059
Cluster,454,420,1300,329641,282534,0.857096,0.221911
Cluster,455,500,1300,329641,282954,0.85837,0.237696
Cluster,456,580,1300,329641,283262,0.859305,0.255705
Cluster,457,660,1300,329641,283392,0.859699,0.274513
Cluster,458,740,1300,329641,283518,0.860081,0.286288
Cluster,459,820,1300,329641,283554,0.86019,0.304221
Cluster,460,900,1300,329641,283652,0.860488,0.315551
Cluster,461,980,1300,329641,283662,0.860518,0.329543
Cluster,462,1060,1300,329641,283702,0.860639,0.341536
Cluster,463,1140,1300,329641,283696,0.860621,0.365141
Cluster,464,1220,1300,329641,283738,0.860749,0.380152
Cluster,465,1300,1300,329641,283750,0.860785,0.406405
Cluster,466,1380,1300,329641,283762,0.860821,0.419847
Cluster,467,1460,1300,329641,283764,0.860827,0.436777
Cluster,468,1540,1300,329641,283782,0.860882,0.443756
Cluster,469,1620,1300,329641,283770,0.860846,0.464982
Cluster,470,1700,1300,329641,283776,0.860864,0.496321
Cluster,471,1780,1300,329641,283772,0.860852,0.506842
Cluster,472,1860,1300,329641,283784,0.860888,0.521079
Cluster,473,1940,1300,329641,283784,0.860888,0.546221
Cluster,474,2020,1300,329641,283784,0.860888,0.561442
Cluster,475,2100,1300,329641,283786,0.860894,0.595878
Cluster,476,2180,1300,329641,283786,0.860894,0.612806
Cluster,477,2260,1300,329641,283786,0.860894,0.622978
Cluster,478,2340,1300,329641,283786,0.860894,0.651819
Cluster,479,2420,1300,329641,283786,0.860894,0.665047
Cluster,480,100,1380,329641,269948,0.818915,0.107004
Cluster,481,180,1380,329641,277754,0.842595,0.140976
Cluster,482,260,1380,329641,280588,0.851193,0.17433
Cluster,483,340,1380,329641,282004,0.855488,0.192543
Cluster,484,420,1380,329641,282640,0.857418,0.227603
Cluster,485,500,1380,329641,282982,0.858455,0.240004
Cluster,486,580,1380,329641,283290,0.859389,0.255052
Cluster,487,660,1380,329641,283374,0.859644,0.271007
Cluster,488,740,1380,329641,283512,0.860063,0.301239
Cluster,489,820,1380,329641,283582,0.860275,0.295935
Cluster,490,900,1380,329641,283628,0.860415,0.317622
Cluster,491,980,1380,329641,283682,0.860579,0.327612
Cluster,492,1060,1380,329641,283686,0.860591,0.3461
Cluster,493,1140,1380,329641,283734,0.860736,0.360703
Cluster,494,1220,1380,329641,283726,0.860712,0.376182
Cluster,495,1300,1380,329641,283748,0.860779,0.391864
Cluster,496,1380,1380,329641,283744,0.860767,0.421732
Cluster,497,1460,1380,329641,283768,0.86084,0.430348
Cluster,498,1540,1380,329641,283768,0.86084,0.445703
Cluster,499,1620,1380,329641,283778,0.86087,0.465613
