3.55648865316482e-14,4.23904343236589e-07,2.48494310497798e-104,0,0.00113045362318918,3.9993830319009e-05,3.49031891376491e-06,9.28816520192582e-05,0.000155908910736716,3.46426114460954e-12,0.0143596270816529,0.0045045874707772,1.00022312150204e-06,0.00698359594106277,0,5.21475668766093e-21,2.11939936148544e-05,7.88956816371794e-07,0.00181052222105419,0.00655012965133248,0.000983504651971805,0.00994672988399237,0.000198475900049693,0.00193135853251637,0.000546123967593776,0.00935595197092356,4.34685558205705e-07,2.20389900763712e-06,0,0.00349384675618729,9.01682874190128e-18,3.15724881379938e-11,0,0,0.00440015195961939,3.4468831619819e-11,0,0.00163555893092255,2.78086897594308e-17,8.36203519007713e-10,2.07500536676227e-15,7.64125530318174e-07,5.76452552580231e-06,2.25784249791501e-46,1.23050679744755e-06,0,1.98025767035497e-08,1.01128659295243e-08,4.23794003522962e-09,1.7340975547603e-09,6.92835935222998e-10,2.70287178719493e-10,1.02957655831552e-10,3.82939360260279e-11,1.39071945377442e-11,4.93159283358023e-12,1.70754853433612e-12,5.77294023272196e-13,1.90572059174895e-13,6.1427034969065e-14,1.93329460811854e-14,5.94120704551782e-15,1.78274610330567e-15,5.22326987015186e-16,1.49428554408434e-16,4.17410035025476e-17,1.1384929282046e-17,3.03204714356105e-18,7.88460103450245e-19,2.00198885977058e-19,4.96342828264321e-20,1.20154490560404e-20,2.840118250127e-21,6.55497439272336e-22,1.47721509579943e-22,3.25053341979885e-23,6.9839913807216e-24,1.46517977344572e-24,3.00134759586677e-25,6.0031588705883e-26,1.1724154668762e-26,2.23574054189212e-27,4.16293304556846e-28,7.56860099564922e-29,1.34359987841999e-29,2.32896231879228e-30,3.94178678187919e-31,6.51421302337676e-32,1.0511602871248e-32
2.45458761426404e-13,2.98326497722215e-06,3.44228058934098e-97,0,0.00328017562460179,0.000292192393168694,2.56225040364933e-05,0.000294138866455205,0.000717339990080625,9.2618797520823e-09,0.0209825537450761,0.00654188178210321,4.68097750702896e-06,0.0100572553418268,1491.15086967673,1.74588691577112e-19,6.14114200175195e-05,4.31927110310116e-05,0.0030766674331765,0.00819224086379286,0.00189331598830554,0.0135313402286925,0.000297807151806038,0.00305421920760213,0.00147961315070044,0.0112489285987762,1.10135360695729e-06,5.96494666920999e-06,1453.25436510394,0.0045015451222013,9.01682873900031e-18,3.15735722911249e-11,0,0,0.00492371167207487,1.43898048106749e-10,0,0.0019802305310904,2.78086897755044e-17,3.39400009309665e-09,2.07500543670004e-15,1.60822168639892e-06,1.02445387421971e-05,2.47485193525444e-42,2.25086366480016e-06,0,4.34504860146109e-08,2.35630688759275e-08,1.01128659295243e-08,4.23794003522962e-09,1.7340975547603e-09,6.92835935222998e-10,2.70287178719493e-10,1.02957655831552e-10,3.82939360260279e-11,1.39071945377442e-11,4.93159283358023e-12,1.70754853433612e-12,5.77294023272196e-13,1.90572059174895e-13,6.1427034969065e-14,1.93329460811854e-14,5.94120704551782e-15,1.78274610330567e-15,5.22326987015186e-16,1.49428554408434e-16,4.17410035025476e-17,1.1384929282046e-17,3.03204714356105e-18,7.88460103450245e-19,2.00198885977058e-19,4.96342828264321e-20,1.20154490560404e-20,2.840118250127e-21,6.55497439272336e-22,1.47721509579943e-22,3.25053341979885e-23,6.9839913807216e-24,1.46517977344572e-24,3.00134759586677e-25,6.0031588705883e-26,1.1724154668762e-26,2.23574054189212e-27,4.16293304556846e-28,7.56860099564922e-29,1.34359987841999e-29,2.32896231879228e-30,3.94178678187919e-31,6.51421302337676e-32
1.57909148317638e-12,1.77817712951519e-05,2.63650870377182e-90,0,0.00809406918046745,0.0016192013040363,0.0001507184724486,0.000836112928788706,0.00265725866705961,5.44882105263192e-06,0.0285301003461556,0.00923063428084846,1.96075268635628e-05,0.0139364077089708,0,5.03764140608875e-18,0.000165615467846783,0.00106151241051617,0.00500396039602192,0.0101022584316545,0.00344827367297465,0.0169668510501264,0.000439697578233719,0.00465051921857857,0.00354572017951748,0.0132420232425094,2.68775022500818e-06,1.53436690833102e-05,0,0.00571835752120314,9.01682873540196e-18,3.15744005499876e-11,0,0,0.00548868182240169,5.71852830285667e-10,0,0.00237943133569202,2.78086897884572e-17,1.30093875248082e-08,2.07500550173473e-15,3.29510372323574e-06,1.78372464105472e-05,1.73919203266752e-38,4.04471580642547e-06,0,9.33030423454508e-08,5.36077545600254e-08,2.35630688759275e-08,1.01128659295243e-08,4.23794003522962e-09,1.7340975547603e-09,6.92835935222998e-10,2.70287178719493e-10,1.02957655831552e-10,3.82939360260279e-11,1.39071945377442e-11,4.93159283358023e-12,1.70754853433612e-12,5.77294023272196e-13,1.90572059174895e-13,6.1427034969065e-14,1.93329460811854e-14,5.94120704551782e-15,1.78274610330564e-15,5.22326987015186e-16,1.49428554408434e-16,4.17410035025476e-17,1.1384929282046e-17,3.03204714356105e-18,7.88460103450245e-19,2.00198885977058e-19,4.96342828264321e-20,1.20154490560404e-20,2.840118250127e-21,6.55497439272336e-22,1.47721509579943e-22,3.25053341979885e-23,6.9839913807216e-24,1.46517977344572e-24,3.00134759586677e-25,6.0031588705883e-26,1.1724154668762e-26,2.23574054189212e-27,4.16293304556846e-28,7.56860099564922e-29,1.34359987841999e-29,2.32896231879228e-30,3.94178678187919e-31
9.46907781690055e-12,8.97671501569299e-05,1.11651683037479e-83,0,0.0169848687489717,0.00680595099994549,0.000710394927142945,0.00213337649061119,0.00792496415834418,0.000705376267955926,0.0360975749129682,0.0126544007155073,7.35115674195858e-05,0.0185820320050732,0,1.25275881915018e-16,0.000415688554988186,0.0117110832804379,0.00778939607311911,0.012282794363136,0.00594172148451369,0.0196092789277558,0.000638799594366827,0.00681815108832767,0.00751553784283185,0.0152622140681571,6.31773778767849e-06,3.75110883058371e-05,0,0.00716197735086434,9.01682873110623e-18,3.1574972894442e-11,0,0,0.00609528479667149,2.16328967846316e-09,0,0.00283751698882351,2.78086897982891e-17,4.70919845906717e-08,2.07500556186632e-15,6.57255512568167e-06,3.04277454693504e-05,7.83589470085085e-35,7.14003732808764e-06,0,1.96076345370991e-07,1.19086228473948e-07,5.36077545600254e-08,2.35630688759275e-08,1.01128659295243e-08,4.23794003522962e-09,1.7340975547603e-09,6.92835935222998e-10,2.70287178719493e-10,1.02957655831552e-10,3.82939360260279e-11,1.39071945377442e-11,4.93159283358023e-12,1.70754853433612e-12,5.77294023272196e-13,1.90572059174895e-13,6.1427034969065e-14,1.93329460811854e-14,5.94120704551778e-15,1.78274610330564e-15,5.22326987015186e-16,1.49428554408434e-16,4.17410035025476e-17,1.1384929282046e-17,3.03204714356105e-18,7.88460103450245e-19,2.00198885977058e-19,4.96342828264321e-20,1.20154490560404e-20,2.840118250127e-21,6.55497439272336e-22,1.47721509579943e-22,3.25053341979885e-23,6.9839913807216e-24,1.46517977344572e-24,3.00134759586677e-25,6.0031588705883e-26,1.1724154668762e-26,2.23574054189212e-27,4.16293304556846e-28,7.56860099564922e-29,1.34359987841999e-29,2.32896231879228e-30
5.29272978051392e-11,0.000383812471664173,2.61429421451707e-77,0,0.0303097913371383,0.0216986555015268,0.00268300618165969,0.00488607481255958,0.0190289780840613,0.0200934279645156,0.042499373283895,0.0168551571689045,0.000246680685671139,0.0238400168713441,0,2.68495348826767e-15,0.000971070262049446,0.0579997930337232,0.0116051384231152,0.0147244415695444,0.00968623039614379,0.0208892065666903,0.00091320188083902,0.00962488914450626,0.0140901301052328,0.0172226804891786,1.4303583267997e-05,8.71561199781386e-05,0,0.00884395498676152,9.0168287261131e-18,3.15752893105707e-11,1755.91724373809,0,0.00674326851929175,7.79015524960163e-09,0,0.00335823925119875,2.78086898050002e-17,1.60983838148877e-07,2.07500561709481e-15,1.27626646099389e-05,5.08532012890035e-05,2.26345770361893e-31,1.23818802842274e-05,0,4.03257853545489e-07,2.5830548391523e-07,1.19086228473948e-07,5.36077545600254e-08,2.35630688759275e-08,1.01128659295243e-08,4.23794003522962e-09,1.7340975547603e-09,6.92835935222998e-10,2.70287178719493e-10,1.02957655831552e-10,3.82939360260279e-11,1.39071945377442e-11,4.93159283358023e-12,1.70754853433612e-12,5.77294023272196e-13,1.90572059174895e-13,6.1427034969065e-14,1.93329460811852e-14,5.94120704551778e-15,1.78274610330564e-15,5.22326987015186e-16,1.49428554408434e-16,4.17410035025476e-17,1.1384929282046e-17,3.03204714356105e-18,7.88460103450245e-19,2.00198885977058e-19,4.96342828264321e-20,1.20154490560404e-20,2.840118250127e-21,6.55497439272336e-22,1.47721509579943e-22,3.25053341979885e-23,6.9839913807216e-24,1.46517977344572e-24,3.00134759586677e-25,6.0031588705883e-26,1.1724154668762e-26,2.23574054189212e-27,4.16293304556846e-28,7.56860099564922e-29,1.34359987841999e-29
2.75755002358697e-10,0.00138988847788914,3.38451756821107e-71,871.270555206171,0.0459969638690859,0.052472633994069,0.00811954978668894,0.0100448339334215,0.0367864864782944,0.125951143914693,0.0465604101592609,0.0218124885249182,0.00074090275675723,0.0294300437079269,0,4.95946858855322e-14,0.00211129372642468,0.12894758101326,0.0165483034806509,0.0174037738039721,0.0149392652883163,0.0205107815184084,0.00128457826775094,0.013082441140974,0.0233651875367923,0.0190284738604128,3.11916724642696e-05,0.000192461512393279,0,0.0107674297092974,9.01682872042258e-18,3.15753497906794e-11,0,0,0.00743185811173017,2.67041389295191e-08,0,0.00394450640429441,2.78086898085905e-17,5.19711950885912e-07,2.07500566742022e-15,2.41262846547775e-05,8.32670887397869e-05,4.19178417322876e-28,2.10933892671991e-05,0,8.11649820079026e-07,5.47071225481095e-07,2.5830548391523e-07,1.19086228473948e-07,5.36077545600254e-08,2.35630688759275e-08,1.01128659295243e-08,4.23794003522962e-09,1.7340975547603e-09,6.92835935222998e-10,2.70287178719493e-10,1.02957655831552e-10,3.82939360260279e-11,1.39071945377442e-11,4.93159283358023e-12,1.70754853433612e-12,5.77294023272196e-13,1.90572059174895e-13,6.14270349690642e-14,1.93329460811852e-14,5.94120704551778e-15,1.78274610330564e-15,5.22326987015186e-16,1.49428554408434e-16,4.17410035025476e-17,1.1384929282046e-17,3.03204714356105e-18,7.88460103450245e-19,2.00198885977058e-19,4.96342828264321e-20,1.20154490560404e-20,2.840118250127e-21,6.55497439272336e-22,1.47721509579943e-22,3.25053341979885e-23,6.9839913807216e-24,1.46517977344572e-24,3.00134759586677e-25,6.0031588705883e-26,1.1724154668762e-26,2.23574054189212e-27,4.16293304556846e-28,7.56860099564922e-29
1.3391792733321e-09,0.00426285002678251,2.42265853871875e-65,0,0.059360951511988,0.0962473851300702,0.0196893182605558,0.0185359756981003,0.0572553189613282,0.173726107819376,0.0474658039728726,0.0274257688047139,0.00199174563607359,0.0349579735784351,0,7.89519026167678e-13,0.00427230328854859,0.128693714497067,0.0225846436741203,0.0202820090674349,0.0217989524521666,0.018562754291583,0.00177805811301004,0.0171216565355564,0.0342706916556572,0.0205838771122537,6.55153456476279e-05,0.000403922162684376,0,0.0129249689612786,9.01682871403467e-18,3.15751543332975e-11,0,0,0.0081597127392608,8.71389005665417e-08,0,0.00459813340111107,2.780868980906e-17,1.58448550823704e-06,2.07500571284253e-15,4.43998507573123e-05,0.000133578026833738,4.97700620041912e-25,3.53004126745408e-05,0,1.5987582233926e-06,1.13133775207049e-06,5.47071225481095e-07,2.5830548391523e-07,1.19086228473948e-07,5.36077545600254e-08,2.35630688759275e-08,1.01128659295243e-08,4.23794003522962e-09,1.7340975547603e-09,6.92835935222998e-10,2.70287178719493e-10,1.02957655831552e-10,3.82939360260279e-11,1.39071945377442e-11,4.93159283358023e-12,1.70754853433612e-12,5.77294023272196e-13,1.90572059174894e-13,6.14270349690642e-14,1.93329460811852e-14,5.94120704551778e-15,1.78274610330564e-15,5.22326987015186e-16,1.49428554408434e-16,4.17410035025476e-17,1.1384929282046e-17,3.03204714356105e-18,7.88460103450245e-19,2.00198885977058e-19,4.96342828264321e-20,1.20154490560404e-20,2.840118250127e-21,6.55497439272336e-22,1.47721509579943e-22,3.25053341979885e-23,6.9839913807216e-24,1.46517977344572e-24,3.00134759586677e-25,6.0031588705883e-26,1.1724154668762e-26,2.23574054189212e-27,4.16293304556846e-28
6.06213607029541e-09,0.0110733590021257,9.58828124080559e-60,0,0.0651475382576894,0.133906311406352,0.0382576124108352,0.0307028141011635,0.0717460592232619,0.0527282010981518,0.0450271705637193,0.0335037632393653,0.00479240086267207,0.0399551335375617,0,1.08322615021217e-11,0.0080462015900141,0.0576579044325741,0.0295005167351234,0.0233045896451479,0.0300935864756296,0.0154846918532593,0.0024217144842126,0.0215757901768367,0.0444606490459048,0.0218006986671271,0.000132543359151223,0.000805673824996369,0,0.0152967410198934,9.01682870694938e-18,3.15747029431778e-11,0,0,0.00892488922661688,2.70674039818475e-07,0,0.00531959216185993,2.78086898064086e-17,4.56203886781905e-06,2.07500575336175e-15,7.95453037974253e-05,0.000209943883908623,3.78861250204329e-22,5.80345800162279e-05,0,3.08194665987058e-06,2.28443521975032e-06,1.13133775207049e-06,5.47071225481095e-07,2.5830548391523e-07,1.19086228473948e-07,5.36077545600254e-08,2.35630688759275e-08,1.01128659295243e-08,4.23794003522962e-09,1.7340975547603e-09,6.92835935222998e-10,2.70287178719493e-10,1.02957655831552e-10,3.82939360260279e-11,1.39071945377442e-11,4.93159283358023e-12,1.70754853433612e-12,5.77294023272192e-13,1.90572059174894e-13,6.14270349690642e-14,1.93329460811852e-14,5.94120704551778e-15,1.78274610330564e-15,5.22326987015186e-16,1.49428554408434e-16,4.17410035025476e-17,1.1384929282046e-17,3.03204714356105e-18,7.88460103450245e-19,2.00198885977058e-19,4.96342828264321e-20,1.20154490560404e-20,2.840118250127e-21,6.55497439272336e-22,1.47721509579943e-22,3.25053341979885e-23,6.9839913807216e-24,1.46517977344572e-24,3.00134759586677e-25,6.0031588705883e-26,1.1724154668762e-26,2.23574054189212e-27
2.5579042482377e-08,0.0243622801840475,2.09817855840721e-54,0,0.0608023876048527,0.141308793545,0.0595653229861883,0.0456489671991248,0.0723827284413159,0.00352156502368869,0.0397464409006453,0.0397657847016201,0.0103209339997211,0.0439409980726133,0,1.28086910504664e-10,0.0141037681003041,0.0115962548952142,0.0368809940191533,0.0264018824404482,0.0393046753913355,0.0119059118299149,0.00324557414492554,0.0261789110313511,0.0510185436902827,0.0226065168651977,0.00025827565469753,0.00152731496934454,0,0.0178492618507943,9.01682869916669e-18,3.15739956312967e-11,0,0,0.00972481399952713,8.00354083188551e-07,0,0.00610777425737643,2.78086898006364e-17,1.24043734405571e-05,2.07500578897787e-15,0.000138736122101242,0.000323279369747807,1.84899157537789e-19,9.37276131812694e-05,0,5.8142764427554e-06,4.50405386404468e-06,2.28443521975032e-06,1.13133775207049e-06,5.47071225481095e-07,2.5830548391523e-07,1.19086228473948e-07,5.36077545600254e-08,2.35630688759275e-08,1.01128659295243e-08,4.23794003522962e-09,1.7340975547603e-09,6.92835935222998e-10,2.70287178719493e-10,1.02957655831552e-10,3.82939360260279e-11,1.39071945377442e-11,4.93159283358023e-12,1.70754853433609e-12,5.77294023272192e-13,1.90572059174894e-13,6.14270349690642e-14,1.93329460811852e-14,5.94120704551778e-15,1.78274610330564e-15,5.22326987015186e-16,1.49428554408434e-16,4.17410035025476e-17,1.1384929282046e-17,3.03204714356105e-18,7.88460103450245e-19,2.00198885977058e-19,4.96342828264321e-20,1.20154490560404e-20,2.840118250127e-21,6.55497439272336e-22,1.47721509579943e-22,3.25053341979885e-23,6.9839913807216e-24,1.46517977344572e-24,3.00134759586677e-25,6.0031588705883e-26,1.1724154668762e-26
1.00603833046476e-07,0.0453958042067889,2.53861737527126e-49,0,0.0482579340728508,0.1131080105347,0.0743117678526999,0.0609219464624336,0.0587931233346653,5.17539331194211e-05,0.0326476259773074,0.0458571128516141,0.0198944283142777,0.0464984249263437,0,1.30532736982137e-09,0.0230088452585868,0.0010469695069848,0.0441298271454285,0.0294911203166704,0.048567574944586,0.00843767319359099,0.0042800785381807,0.0305844293892602,0.0517820986115439,0.0229518080362391,0.000484751912008231,0.00275172953278956,0,0.0205349452442119,9.01682869068662e-18,3.15730324148534e-11,0,0,0.0105562648333566,2.25277986791863e-06,0,0.00695977959119477,2.78086897917434e-17,3.18519353500383e-05,2.0750058196909e-15,0.000235562703045965,0.000487707365357739,5.78538699144348e-17,0.000148703749000534,0,1.07348126035052e-05,8.6709456651052e-06,4.50405386404468e-06,2.28443521975032e-06,1.13133775207049e-06,5.47071225481095e-07,2.5830548391523e-07,1.19086228473948e-07,5.36077545600254e-08,2.35630688759275e-08,1.01128659295243e-08,4.23794003522962e-09,1.7340975547603e-09,6.92835935222998e-10,2.70287178719493e-10,1.02957655831552e-10,3.82939360260279e-11,1.39071945377442e-11,4.9315928335802e-12,1.70754853433609e-12,5.77294023272192e-13,1.90572059174894e-13,6.14270349690642e-14,1.93329460811852e-14,5.94120704551778e-15,1.78274610330564e-15,5.22326987015186e-16,1.49428554408434e-16,4.17410035025476e-17,1.1384929282046e-17,3.03204714356105e-18,7.88460103450245e-19,2.00198885977058e-19,4.96342828264321e-20,1.20154490560404e-20,2.840118250127e-21,6.55497439272336e-22,1.47721509579943e-22,3.25053341979885e-23,6.9839913807216e-24,1.46517977344572e-24,3.00134759586677e-25,6.0031588705883e-26
