alg,run,k,c,tomatch,success,rate,time
Weighted,14,350,100,6593,1104,0.16745,0.011303
Weighted,15,350,100,6593,1094,0.165934,0.012133
Weighted,16,350,100,6593,1082,0.164113,0.009466
Weighted,17,350,100,6593,1126,0.170787,0.012745
Weighted,18,350,100,6593,1092,0.16563,0.008736
Weighted,19,350,100,6593,1110,0.16836,0.010667
Weighted,20,350,100,6593,1140,0.172911,0.012863
Weighted,21,350,100,6593,1078,0.163507,0.012707
Weighted,22,350,100,6593,1124,0.170484,0.012621
Weighted,23,350,100,6593,1100,0.166844,0.012456
Weighted,24,350,100,6593,1118,0.169574,0.012434
Weighted,25,350,100,6593,1118,0.169574,0.01259
Weighted,26,350,100,6593,1072,0.162597,0.012665
Weighted,27,350,100,6593,1132,0.171697,0.012534
Weighted,28,350,100,6593,1148,0.174124,0.012375
Weighted,29,350,100,6593,1060,0.160777,0.012539
Cluster,0,350,100,6593,2722,0.412862,0.009132
Cluster,1,350,100,6593,2722,0.412862,0.008788
Cluster,2,350,100,6593,2722,0.412862,0.008746
Cluster,3,350,100,6593,2722,0.412862,0.00996
Cluster,4,350,100,6593,2722,0.412862,0.008727
Cluster,5,350,100,6593,2722,0.412862,0.008819
Cluster,6,350,100,6593,2722,0.412862,0.008879
Cluster,7,350,100,6593,2722,0.412862,0.008817
Cluster,8,350,100,6593,2722,0.412862,0.008857
Cluster,9,350,100,6593,2722,0.412862,0.008776
Cluster,10,350,100,6593,2722,0.412862,0.008876
Cluster,11,350,100,6593,2722,0.412862,0.008763
Cluster,12,350,100,6593,2722,0.412862,0.008859
Cluster,13,350,100,6593,2722,0.412862,0.008727
Cluster,14,350,100,6593,2722,0.412862,0.008658
Cluster,15,350,100,6593,2722,0.412862,0.008806
Cluster,16,350,100,6593,2722,0.412862,0.008843
Cluster,17,350,100,6593,2722,0.412862,0.008768
Cluster,18,350,100,6593,2722,0.412862,0.008874
Cluster,19,350,100,6593,2722,0.412862,0.008808
Cluster,20,350,100,6593,2722,0.412862,0.008886
Cluster,21,350,100,6593,2722,0.412862,0.008868
Cluster,22,350,100,6593,2722,0.412862,0.008808
Cluster,23,350,100,6593,2722,0.412862,0.008767
Cluster,24,350,100,6593,2722,0.412862,0.008806
Cluster,25,350,100,6593,2722,0.412862,0.008829
Cluster,26,350,100,6593,2722,0.412862,0.00879
Cluster,27,350,100,6593,2722,0.412862,0.008835
Cluster,28,350,100,6593,2722,0.412862,0.008868
Cluster,29,350,100,6593,2722,0.412862,0.009001
D0: 304173 8639
Distribution,0,350,100,6593,2722,0.412862,0.003995
D0: 304173 8639
Distribution,1,350,100,6593,2722,0.412862,0.003848
D0: 304173 8639
Distribution,2,350,100,6593,2722,0.412862,0.003698
D0: 304173 8639
Distribution,3,350,100,6593,2722,0.412862,0.003783
D0: 304173 8639
Distribution,4,350,100,6593,2722,0.412862,0.003568
D0: 304173 8639
Distribution,5,350,100,6593,2722,0.412862,0.003764
D0: 304173 8639
Distribution,6,350,100,6593,2722,0.412862,0.003747
D0: 304173 8639
Distribution,7,350,100,6593,2722,0.412862,0.003815
D0: 304173 8639
Distribution,8,350,100,6593,2722,0.412862,0.004588
D0: 304173 8639
Distribution,9,350,100,6593,2722,0.412862,0.003875
D0: 304173 8639
Distribution,10,350,100,6593,2722,0.412862,0.003857
D0: 304173 8639
Distribution,11,350,100,6593,2722,0.412862,0.00383
D0: 304173 8639
Distribution,12,350,100,6593,2722,0.412862,0.003937
D0: 304173 8639
Distribution,13,350,100,6593,2722,0.412862,0.00394
D0: 304173 8639
Distribution,14,350,100,6593,2722,0.412862,0.00395
D0: 304173 8639
Distribution,15,350,100,6593,2722,0.412862,0.003836
D0: 304173 8639
Distribution,16,350,100,6593,2722,0.412862,0.003916
D0: 304173 8639
Distribution,17,350,100,6593,2722,0.412862,0.003889
D0: 304173 8639
Distribution,18,350,100,6593,2722,0.412862,0.003885
D0: 304173 8639
Distribution,19,350,100,6593,2722,0.412862,0.00376
D0: 304173 8639
Distribution,20,350,100,6593,2722,0.412862,0.003829
D0: 304173 8639
Distribution,21,350,100,6593,2722,0.412862,0.003837
D0: 304173 8639
Distribution,22,350,100,6593,2722,0.412862,0.003987
D0: 304173 8639
Distribution,23,350,100,6593,2722,0.412862,0.003986
D0: 304173 8639
Distribution,24,350,100,6593,2722,0.412862,0.003996
D0: 304173 8639
Distribution,25,350,100,6593,2722,0.412862,0.003833
D0: 304173 8639
Distribution,26,350,100,6593,2722,0.412862,0.003726
D0: 304173 8639
Distribution,27,350,100,6593,2722,0.412862,0.003667
D0: 304173 8639
Distribution,28,350,100,6593,2722,0.412862,0.00389
D0: 304173 8639
Distribution,29,350,100,6593,2722,0.412862,0.003973
