alg,run,k,c,tomatch,success,rate,time
RandomK,7,3500,100,659283,406854,0.617116,8.38812
RandomK,8,3500,100,659283,406240,0.616185,8.40243
RandomK,9,3500,100,659283,407134,0.617541,8.37706
RandomK,10,3500,100,659283,406078,0.615939,8.40715
RandomK,11,3500,100,659283,406856,0.617119,8.39766
RandomK,12,3500,100,659283,407862,0.618645,8.3667
RandomK,13,3500,100,659283,406744,0.616949,8.39385
RandomK,14,3500,100,659283,406888,0.617167,8.38372
RandomK,15,3500,100,659283,407048,0.61741,8.37554
RandomK,16,3500,100,659283,407190,0.617626,8.38433
RandomK,17,3500,100,659283,406570,0.616685,8.39212
RandomK,18,3500,100,659283,407308,0.617804,8.37964
RandomK,19,3500,100,659283,407576,0.618211,8.37808
RandomK,20,3500,100,659283,407046,0.617407,8.3934
RandomK,21,3500,100,659283,407722,0.618432,8.72379
RandomK,22,3500,100,659283,405944,0.615736,8.39516
RandomK,23,3500,100,659283,407158,0.617577,8.36313
RandomK,24,3500,100,659283,407080,0.617459,8.3859
RandomK,25,3500,100,659283,407508,0.618108,8.36374
RandomK,26,3500,100,659283,406480,0.616549,8.3849
RandomK,27,3500,100,659283,407158,0.617577,8.37233
RandomK,28,3500,100,659283,407344,0.617859,8.36941
RandomK,29,3500,100,659283,407154,0.617571,8.37306
Weighted,0,3500,100,659283,440920,0.668787,6.75307
Weighted,1,3500,100,659283,441152,0.669139,6.77196
Weighted,2,3500,100,659283,440796,0.668599,6.76424
Weighted,3,3500,100,659283,440284,0.667822,6.76112
Weighted,4,3500,100,659283,441344,0.66943,6.75601
Weighted,5,3500,100,659283,440384,0.667974,6.76459
Weighted,6,3500,100,659283,440188,0.667677,6.759
Weighted,7,3500,100,659283,440726,0.668493,6.74395
Weighted,8,3500,100,659283,441128,0.669103,6.75675
Weighted,9,3500,100,659283,440316,0.667871,6.76288
Weighted,10,3500,100,659283,440304,0.667853,6.74069
Weighted,11,3500,100,659283,440628,0.668344,6.7681
Weighted,12,3500,100,659283,440252,0.667774,6.77082
Weighted,13,3500,100,659283,440100,0.667543,6.76202
Weighted,14,3500,100,659283,439698,0.666934,6.77364
Weighted,15,3500,100,659283,440762,0.668547,6.76167
Weighted,16,3500,100,659283,440418,0.668026,6.74979
Weighted,17,3500,100,659283,440438,0.668056,6.77612
Weighted,18,3500,100,659283,440136,0.667598,6.76158
Weighted,19,3500,100,659283,440588,0.668284,6.78101
Weighted,20,3500,100,659283,440070,0.667498,6.75938
Weighted,21,3500,100,659283,440298,0.667844,6.76622
Weighted,22,3500,100,659283,440640,0.668362,6.7465
Weighted,23,3500,100,659283,440518,0.668177,6.76613
Weighted,24,3500,100,659283,440370,0.667953,6.76661
Weighted,25,3500,100,659283,440000,0.667392,6.78632
Weighted,26,3500,100,659283,440848,0.668678,6.74684
Weighted,27,3500,100,659283,440344,0.667913,6.76803
Weighted,28,3500,100,659283,440970,0.668863,6.75077
Weighted,29,3500,100,659283,440086,0.667522,6.76797
Cluster,0,3500,100,659283,570614,0.865507,3.48697
Cluster,1,3500,100,659283,570602,0.865489,3.42576
Cluster,2,3500,100,659283,570560,0.865425,3.44043
Cluster,3,3500,100,659283,570554,0.865416,3.42265
Cluster,4,3500,100,659283,570590,0.865471,3.45169
Cluster,5,3500,100,659283,570620,0.865516,3.39547
Cluster,6,3500,100,659283,570566,0.865434,3.433
Cluster,7,3500,100,659283,570504,0.86534,3.4305
Cluster,8,3500,100,659283,570530,0.86538,3.44186
Cluster,9,3500,100,659283,570528,0.865376,3.44659
Cluster,10,3500,100,659283,570562,0.865428,3.42349
Cluster,11,3500,100,659283,570520,0.865364,3.44091
Cluster,12,3500,100,659283,570548,0.865407,3.43085
Cluster,13,3500,100,659283,570634,0.865537,3.43164
Cluster,14,3500,100,659283,570626,0.865525,3.42124
Cluster,15,3500,100,659283,570602,0.865489,3.41851
Cluster,16,3500,100,659283,570524,0.86537,3.40932
Cluster,17,3500,100,659283,570582,0.865458,3.44854
Cluster,18,3500,100,659283,570604,0.865492,3.42407
Cluster,19,3500,100,659283,570568,0.865437,3.43024
Cluster,20,3500,100,659283,570588,0.865467,3.43264
Cluster,21,3500,100,659283,570570,0.86544,3.44822
Cluster,22,3500,100,659283,570632,0.865534,3.42278
Cluster,23,3500,100,659283,570558,0.865422,3.47068
Cluster,24,3500,100,659283,570596,0.86548,3.4198
Cluster,25,3500,100,659283,570574,0.865446,3.42463
Cluster,26,3500,100,659283,570570,0.86544,3.44071
Cluster,27,3500,100,659283,570540,0.865395,3.45637
Cluster,28,3500,100,659283,570602,0.865489,3.4568
Cluster,29,3500,100,659283,570560,0.865425,3.41341
Distribution,0,3500,100,659283,569220,0.863393,1.9749
Distribution,1,3500,100,659283,569220,0.863393,1.97043
Distribution,2,3500,100,659283,569220,0.863393,1.9733
Distribution,3,3500,100,659283,569220,0.863393,1.97706
Distribution,4,3500,100,659283,569220,0.863393,1.97091
Distribution,5,3500,100,659283,569220,0.863393,1.96576
Distribution,6,3500,100,659283,569220,0.863393,1.96784
Distribution,7,3500,100,659283,569220,0.863393,1.9808
Distribution,8,3500,100,659283,569220,0.863393,1.96391
Distribution,9,3500,100,659283,569220,0.863393,1.97577
Distribution,10,3500,100,659283,569220,0.863393,1.9651
Distribution,11,3500,100,659283,569220,0.863393,1.97465
Distribution,12,3500,100,659283,569220,0.863393,1.97467
Distribution,13,3500,100,659283,569220,0.863393,1.96912
Distribution,14,3500,100,659283,569220,0.863393,1.96727
Distribution,15,3500,100,659283,569220,0.863393,1.99262
Distribution,16,3500,100,659283,569220,0.863393,1.9775
Distribution,17,3500,100,659283,569220,0.863393,1.96588
Distribution,18,3500,100,659283,569220,0.863393,1.97215
Distribution,19,3500,100,659283,569220,0.863393,1.96641
Distribution,20,3500,100,659283,569220,0.863393,1.96697
Distribution,21,3500,100,659283,569220,0.863393,1.97706
Distribution,22,3500,100,659283,569220,0.863393,1.96304
Distribution,23,3500,100,659283,569220,0.863393,1.96367
Distribution,24,3500,100,659283,569220,0.863393,1.97315
Distribution,25,3500,100,659283,569220,0.863393,1.96649
Distribution,26,3500,100,659283,569220,0.863393,1.96496
Distribution,27,3500,100,659283,569220,0.863393,1.98611
Distribution,28,3500,100,659283,569220,0.863393,1.97319
Distribution,29,3500,100,659283,569220,0.863393,1.96821
