alg,run,k,c,tomatch,success,rate,time
Cluster,39,95,15,6593,2830,0.429243,0.003315
Cluster,40,105,15,6593,2878,0.436524,0.003474
Cluster,41,115,15,6593,2946,0.446838,0.003639
Cluster,42,125,15,6593,3056,0.463522,0.003824
Cluster,43,135,15,6593,3144,0.476869,0.003942
Cluster,44,145,15,6593,3180,0.48233,0.004177
Cluster,45,155,15,6593,3346,0.507508,0.004252
Cluster,46,165,15,6593,3392,0.514485,0.0044
Cluster,47,175,15,6593,3406,0.516609,0.004577
Cluster,48,185,15,6593,3486,0.528743,0.004706
Cluster,49,195,15,6593,3466,0.525709,0.004977
Cluster,50,205,15,6593,3508,0.532079,0.005122
Cluster,51,215,15,6593,3532,0.53572,0.005284
Cluster,52,225,15,6593,3630,0.550584,0.005441
Cluster,53,235,15,6593,3660,0.555134,0.005594
Cluster,54,245,15,6593,3652,0.553921,0.005874
Cluster,55,255,15,6593,3692,0.559988,0.005978
Cluster,56,265,15,6593,3740,0.567268,0.006153
Cluster,57,275,15,6593,3796,0.575762,0.006332
Cluster,58,285,15,6593,3790,0.574852,0.006476
Cluster,59,295,15,6593,3832,0.581223,0.006599
Cluster,60,5,25,6593,564,0.0855453,0.001263
Cluster,61,15,25,6593,1278,0.193842,0.00153
Cluster,62,25,25,6593,1768,0.268163,0.001754
Cluster,63,35,25,6593,2116,0.320946,0.002
Cluster,64,45,25,6593,2470,0.37464,0.002215
Cluster,65,55,25,6593,2646,0.401335,0.002436
Cluster,66,65,25,6593,2832,0.429546,0.002639
Cluster,67,75,25,6593,3026,0.458972,0.002809
Cluster,68,85,25,6593,3130,0.474746,0.003036
Cluster,69,95,25,6593,3284,0.498104,0.003185
Cluster,70,105,25,6593,3404,0.516305,0.003319
Cluster,71,115,25,6593,3478,0.527529,0.003466
Cluster,72,125,25,6593,3484,0.528439,0.003662
Cluster,73,135,25,6593,3596,0.545427,0.003771
Cluster,74,145,25,6593,3674,0.557258,0.003946
Cluster,75,155,25,6593,3682,0.558471,0.00409
Cluster,76,165,25,6593,3722,0.564538,0.004281
Cluster,77,175,25,6593,3782,0.573639,0.004416
Cluster,78,185,25,6593,3830,0.580919,0.00457
Cluster,79,195,25,6593,3824,0.580009,0.004731
Cluster,80,205,25,6593,3854,0.584559,0.004821
Cluster,81,215,25,6593,3868,0.586683,0.005049
Cluster,82,225,25,6593,3894,0.590626,0.00508
Cluster,83,235,25,6593,3928,0.595783,0.005299
Cluster,84,245,25,6593,3936,0.596997,0.005474
Cluster,85,255,25,6593,3930,0.596087,0.005582
Cluster,86,265,25,6593,3972,0.602457,0.005738
Cluster,87,275,25,6593,3964,0.601244,0.005838
Cluster,88,285,25,6593,3984,0.604277,0.005961
Cluster,89,295,25,6593,4010,0.608221,0.006153
Cluster,90,5,35,6593,738,0.111937,0.001228
Cluster,91,15,35,6593,1558,0.236311,0.001516
Cluster,92,25,35,6593,2108,0.319733,0.001734
Cluster,93,35,35,6593,2484,0.376763,0.001967
Cluster,94,45,35,6593,2772,0.420446,0.002166
Cluster,95,55,35,6593,2980,0.451995,0.002391
Cluster,96,65,35,6593,3142,0.476566,0.00258
Cluster,97,75,35,6593,3372,0.511452,0.002737
Cluster,98,85,35,6593,3412,0.517519,0.002979
Cluster,99,95,35,6593,3494,0.529956,0.003131
Cluster,100,105,35,6593,3638,0.551797,0.003276
Cluster,101,115,35,6593,3724,0.564841,0.003356
Cluster,102,125,35,6593,3750,0.568785,0.003503
Cluster,103,135,35,6593,3836,0.581829,0.003684
Cluster,104,145,35,6593,3830,0.580919,0.003784
Cluster,105,155,35,6593,3876,0.587896,0.003922
Cluster,106,165,35,6593,3902,0.59184,0.004092
Cluster,107,175,35,6593,3930,0.596087,0.004225
Cluster,108,185,35,6593,3942,0.597907,0.004365
Cluster,109,195,35,6593,3976,0.603064,0.004471
Cluster,110,205,35,6593,3980,0.603671,0.004751
Cluster,111,215,35,6593,3996,0.606097,0.004709
Cluster,112,225,35,6593,3996,0.606097,0.004863
Cluster,113,235,35,6593,4020,0.609738,0.005343
Cluster,114,245,35,6593,4022,0.610041,0.005089
Cluster,115,255,35,6593,4018,0.609434,0.005286
Cluster,116,265,35,6593,4034,0.611861,0.005389
Cluster,117,275,35,6593,4042,0.613074,0.005496
Cluster,118,285,35,6593,4026,0.610648,0.005731
Cluster,119,295,35,6593,4048,0.613985,0.005775
Cluster,120,5,45,6593,852,0.129228,0.001207
Cluster,121,15,45,6593,1830,0.277567,0.001489
Cluster,122,25,45,6593,2428,0.368269,0.001704
Cluster,123,35,45,6593,2834,0.42985,0.001919
Cluster,124,45,45,6593,3004,0.455635,0.002138
Cluster,125,55,45,6593,3230,0.489914,0.002309
Cluster,126,65,45,6593,3402,0.516002,0.00249
Cluster,127,75,45,6593,3554,0.539057,0.002667
Cluster,128,85,45,6593,3700,0.561201,0.002865
Cluster,129,95,45,6593,3770,0.571819,0.003016
Cluster,130,105,45,6593,3824,0.580009,0.003162
Cluster,131,115,45,6593,3840,0.582436,0.003277
Cluster,132,125,45,6593,3888,0.589716,0.003376
Cluster,133,135,45,6593,3934,0.596693,0.0035
Cluster,134,145,45,6593,3970,0.602154,0.003643
Cluster,135,155,45,6593,3976,0.603064,0.00384
Cluster,136,165,45,6593,4002,0.607007,0.00386
Cluster,137,175,45,6593,4004,0.607311,0.003999
Cluster,138,185,45,6593,4010,0.608221,0.004184
Cluster,139,195,45,6593,4024,0.610344,0.004273
Cluster,140,205,45,6593,4042,0.613074,0.00436
Cluster,141,215,45,6593,4038,0.612468,0.004461
Cluster,142,225,45,6593,4038,0.612468,0.004629
Cluster,143,235,45,6593,4046,0.613681,0.00474
Cluster,144,245,45,6593,4052,0.614591,0.004861
Cluster,145,255,45,6593,4038,0.612468,0.004986
Cluster,146,265,45,6593,4048,0.613985,0.005161
Cluster,147,275,45,6593,4052,0.614591,0.005236
Cluster,148,285,45,6593,4054,0.614895,0.005384
Cluster,149,295,45,6593,4052,0.614591,0.00547
Cluster,150,5,55,6593,1008,0.152889,0.00119
Cluster,151,15,55,6593,2054,0.311543,0.001473
Cluster,152,25,55,6593,2632,0.399211,0.001691
Cluster,153,35,55,6593,2928,0.444107,0.0019
Cluster,154,45,55,6593,3252,0.49325,0.002089
Cluster,155,55,55,6593,3392,0.514485,0.002297
Cluster,156,65,55,6593,3618,0.548764,0.002437
Cluster,157,75,55,6593,3646,0.553011,0.002637
Cluster,158,85,55,6593,3802,0.576672,0.002798
Cluster,159,95,55,6593,3844,0.583043,0.00293
Cluster,160,105,55,6593,3884,0.58911,0.00307
Cluster,161,115,55,6593,3926,0.59548,0.003195
Cluster,162,125,55,6593,3954,0.599727,0.0033
Cluster,163,135,55,6593,3982,0.603974,0.00343
Cluster,164,145,55,6593,3984,0.604277,0.003576
Cluster,165,155,55,6593,4006,0.607614,0.003642
Cluster,166,165,55,6593,4020,0.609738,0.003765
Cluster,167,175,55,6593,4032,0.611558,0.003908
Cluster,168,185,55,6593,4028,0.610951,0.004013
Cluster,169,195,55,6593,4044,0.613378,0.004139
Cluster,170,205,55,6593,4046,0.613681,0.004212
Cluster,171,215,55,6593,4050,0.614288,0.004338
Cluster,172,225,55,6593,4046,0.613681,0.004479
Cluster,173,235,55,6593,4052,0.614591,0.004591
Cluster,174,245,55,6593,4052,0.614591,0.004743
Cluster,175,255,55,6593,4058,0.615501,0.004854
Cluster,176,265,55,6593,4052,0.614591,0.005002
Cluster,177,275,55,6593,4056,0.615198,0.00511
Cluster,178,285,55,6593,4056,0.615198,0.005233
Cluster,179,295,55,6593,4056,0.615198,0.005329
Cluster,180,5,65,6593,1058,0.160473,0.001181
Cluster,181,15,65,6593,2184,0.33126,0.001463
Cluster,182,25,65,6593,2750,0.417109,0.001674
Cluster,183,35,65,6593,3100,0.470196,0.001882
Cluster,184,45,65,6593,3354,0.508721,0.00207
Cluster,185,55,65,6593,3560,0.539967,0.002243
Cluster,186,65,65,6593,3692,0.559988,0.002381
Cluster,187,75,65,6593,3776,0.572729,0.002547
Cluster,188,85,65,6593,3836,0.581829,0.00274
Cluster,189,95,65,6593,3882,0.588806,0.002856
Cluster,190,105,65,6593,3942,0.597907,0.003004
Cluster,191,115,65,6593,3970,0.602154,0.003076
Cluster,192,125,65,6593,3980,0.603671,0.003184
Cluster,193,135,65,6593,4006,0.607614,0.003324
Cluster,194,145,65,6593,4022,0.610041,0.003435
Cluster,195,155,65,6593,4040,0.612771,0.003671
Cluster,196,165,65,6593,4038,0.612468,0.003666
Cluster,197,175,65,6593,4042,0.613074,0.003776
Cluster,198,185,65,6593,4044,0.613378,0.003892
Cluster,199,195,65,6593,4046,0.613681,0.00401
Cluster,200,205,65,6593,4054,0.614895,0.004166
Cluster,201,215,65,6593,4054,0.614895,0.004246
Cluster,202,225,65,6593,4052,0.614591,0.004382
Cluster,203,235,65,6593,4056,0.615198,0.004495
Cluster,204,245,65,6593,4054,0.614895,0.00459
Cluster,205,255,65,6593,4054,0.614895,0.004691
Cluster,206,265,65,6593,4058,0.615501,0.004843
Cluster,207,275,65,6593,4058,0.615501,0.00496
Cluster,208,285,65,6593,4058,0.615501,0.005088
Cluster,209,295,65,6593,4058,0.615501,0.005219
Cluster,210,5,75,6593,1184,0.179584,0.001179
Cluster,211,15,75,6593,2334,0.354012,0.001448
Cluster,212,25,75,6593,2926,0.443804,0.001654
Cluster,213,35,75,6593,3228,0.48961,0.001861
Cluster,214,45,75,6593,3502,0.531169,0.002016
Cluster,215,55,75,6593,3664,0.555741,0.0022
Cluster,216,65,75,6593,3810,0.577886,0.002383
Cluster,217,75,75,6593,3874,0.587593,0.002521
Cluster,218,85,75,6593,3922,0.594873,0.00268
Cluster,219,95,75,6593,3960,0.600637,0.002822
Cluster,220,105,75,6593,3968,0.60185,0.002921
Cluster,221,115,75,6593,4016,0.609131,0.003045
Cluster,222,125,75,6593,4006,0.607614,0.00314
Cluster,223,135,75,6593,4016,0.609131,0.003261
Cluster,224,145,75,6593,4044,0.613378,0.003367
Cluster,225,155,75,6593,4046,0.613681,0.003494
Cluster,226,165,75,6593,4046,0.613681,0.003614
Cluster,227,175,75,6593,4050,0.614288,0.003677
Cluster,228,185,75,6593,4054,0.614895,0.003825
Cluster,229,195,75,6593,4054,0.614895,0.003914
Cluster,230,205,75,6593,4054,0.614895,0.004014
Cluster,231,215,75,6593,4058,0.615501,0.004144
Cluster,232,225,75,6593,4058,0.615501,0.004332
Cluster,233,235,75,6593,4058,0.615501,0.004383
Cluster,234,245,75,6593,4058,0.615501,0.00456
Cluster,235,255,75,6593,4058,0.615501,0.004634
Cluster,236,265,75,6593,4058,0.615501,0.004761
Cluster,237,275,75,6593,4058,0.615501,0.00495
Cluster,238,285,75,6593,4058,0.615501,0.005032
Cluster,239,295,75,6593,4058,0.615501,0.005144
Cluster,240,5,85,6593,1210,0.183528,0.001205
Cluster,241,15,85,6593,2416,0.366449,0.001514
Cluster,242,25,85,6593,2970,0.450478,0.001653
Cluster,243,35,85,6593,3272,0.496284,0.001874
Cluster,244,45,85,6593,3578,0.542697,0.002024
Cluster,245,55,85,6593,3668,0.556348,0.002184
Cluster,246,65,85,6593,3830,0.580919,0.002366
Cluster,247,75,85,6593,3888,0.589716,0.002504
Cluster,248,85,85,6593,3942,0.597907,0.002652
Cluster,249,95,85,6593,3964,0.601244,0.002828
Cluster,250,105,85,6593,4004,0.607311,0.002954
Cluster,251,115,85,6593,4008,0.607917,0.003
Cluster,252,125,85,6593,4026,0.610648,0.003114
Cluster,253,135,85,6593,4034,0.611861,0.00321
Cluster,254,145,85,6593,4032,0.611558,0.003392
Cluster,255,155,85,6593,4042,0.613074,0.003441
Cluster,256,165,85,6593,4046,0.613681,0.003541
Cluster,257,175,85,6593,4052,0.614591,0.003609
Cluster,258,185,85,6593,4056,0.615198,0.003767
Cluster,259,195,85,6593,4054,0.614895,0.006432
Cluster,260,205,85,6593,4056,0.615198,0.004482
Cluster,261,215,85,6593,4058,0.615501,0.005093
Cluster,262,225,85,6593,4056,0.615198,0.004778
Cluster,263,235,85,6593,4058,0.615501,0.004801
Cluster,264,245,85,6593,4058,0.615501,0.005648
Cluster,265,255,85,6593,4058,0.615501,0.005105
Cluster,266,265,85,6593,4058,0.615501,0.00527
Cluster,267,275,85,6593,4058,0.615501,0.005383
Cluster,268,285,85,6593,4058,0.615501,0.006038
Cluster,269,295,85,6593,4058,0.615501,0.006038
Cluster,270,5,95,6593,1380,0.209313,0.001308
Cluster,271,15,95,6593,2544,0.385864,0.001536
Cluster,272,25,95,6593,3042,0.461398,0.00179
Cluster,273,35,95,6593,3416,0.518125,0.002059
Cluster,274,45,95,6593,3616,0.54846,0.002248
Cluster,275,55,95,6593,3726,0.565145,0.002361
Cluster,276,65,95,6593,3870,0.586986,0.002483
Cluster,277,75,95,6593,3926,0.59548,0.002462
Cluster,278,85,95,6593,3954,0.599727,0.002508
Cluster,279,95,95,6593,3994,0.605794,0.00262
Cluster,280,105,95,6593,4008,0.607917,0.002723
Cluster,281,115,95,6593,4022,0.610041,0.002846
Cluster,282,125,95,6593,4036,0.612164,0.002959
Cluster,283,135,95,6593,4042,0.613074,0.003042
Cluster,284,145,95,6593,4046,0.613681,0.003134
Cluster,285,155,95,6593,4048,0.613985,0.00325
Cluster,286,165,95,6593,4050,0.614288,0.003891
Cluster,287,175,95,6593,4054,0.614895,0.004222
Cluster,288,185,95,6593,4058,0.615501,0.004333
Cluster,289,195,95,6593,4058,0.615501,0.004458
Cluster,290,205,95,6593,4058,0.615501,0.004587
Cluster,291,215,95,6593,4058,0.615501,0.004709
Cluster,292,225,95,6593,4058,0.615501,0.004839
Cluster,293,235,95,6593,4058,0.615501,0.005058
Cluster,294,245,95,6593,4058,0.615501,0.005116
Cluster,295,255,95,6593,4058,0.615501,0.005281
Cluster,296,265,95,6593,4058,0.615501,0.005415
Cluster,297,275,95,6593,4058,0.615501,0.005497
Cluster,298,285,95,6593,4058,0.615501,0.005678
Cluster,299,295,95,6593,4058,0.615501,0.005797
Cluster,300,5,105,6593,1440,0.218413,0.001266
Cluster,301,15,105,6593,2598,0.394054,0.001568
Cluster,302,25,105,6593,3128,0.474443,0.001859
Cluster,303,35,105,6593,3478,0.527529,0.002048
Cluster,304,45,105,6593,3678,0.557864,0.002254
Cluster,305,55,105,6593,3842,0.582739,0.002417
Cluster,306,65,105,6593,3854,0.584559,0.002598
Cluster,307,75,105,6593,3964,0.601244,0.002754
Cluster,308,85,105,6593,3962,0.60094,0.002984
Cluster,309,95,105,6593,3996,0.606097,0.003109
Cluster,310,105,105,6593,4036,0.612164,0.003188
Cluster,311,115,105,6593,4034,0.611861,0.003322
Cluster,312,125,105,6593,4048,0.613985,0.002505
Cluster,313,135,105,6593,4048,0.613985,0.0026
Cluster,314,145,105,6593,4050,0.614288,0.002687
Cluster,315,155,105,6593,4056,0.615198,0.002811
Cluster,316,165,105,6593,4058,0.615501,0.002885
Cluster,317,175,105,6593,4058,0.615501,0.002943
Cluster,318,185,105,6593,4058,0.615501,0.003049
Cluster,319,195,105,6593,4058,0.615501,0.00309
Cluster,320,205,105,6593,4058,0.615501,0.003142
Cluster,321,215,105,6593,4058,0.615501,0.00311
Cluster,322,225,105,6593,4058,0.615501,0.003202
Cluster,323,235,105,6593,4058,0.615501,0.003263
Cluster,324,245,105,6593,4058,0.615501,0.003358
Cluster,325,255,105,6593,4058,0.615501,0.003436
Cluster,326,265,105,6593,4058,0.615501,0.003682
Cluster,327,275,105,6593,4058,0.615501,0.0037
Cluster,328,285,105,6593,4058,0.615501,0.0037
Cluster,329,295,105,6593,4058,0.615501,0.003882
Cluster,330,5,115,6593,1554,0.235705,0.000916
Cluster,331,15,115,6593,2744,0.416199,0.001125
Cluster,332,25,115,6593,3228,0.48961,0.00129
Cluster,333,35,115,6593,3562,0.54027,0.001425
Cluster,334,45,115,6593,3770,0.571819,0.001556
Cluster,335,55,115,6593,3836,0.581829,0.001678
Cluster,336,65,115,6593,3938,0.5973,0.001797
Cluster,337,75,115,6593,3956,0.60003,0.001916
Cluster,338,85,115,6593,3996,0.606097,0.002013
Cluster,339,95,115,6593,4020,0.609738,0.002119
Cluster,340,105,115,6593,4046,0.613681,0.002227
Cluster,341,115,115,6593,4046,0.613681,0.002307
Cluster,342,125,115,6593,4044,0.613378,0.00239
Cluster,343,135,115,6593,4056,0.615198,0.002514
Cluster,344,145,115,6593,4056,0.615198,0.002525
Cluster,345,155,115,6593,4058,0.615501,0.002706
Cluster,346,165,115,6593,4058,0.615501,0.002765
Cluster,347,175,115,6593,4058,0.615501,0.002865
Cluster,348,185,115,6593,4058,0.615501,0.002776
Cluster,349,195,115,6593,4058,0.615501,0.002879
Cluster,350,205,115,6593,4058,0.615501,0.003164
Cluster,351,215,115,6593,4058,0.615501,0.003012
Cluster,352,225,115,6593,4058,0.615501,0.00336
Cluster,353,235,115,6593,4058,0.615501,0.003329
Cluster,354,245,115,6593,4058,0.615501,0.003557
Cluster,355,255,115,6593,4058,0.615501,0.003345
Cluster,356,265,115,6593,4058,0.615501,0.003728
Cluster,357,275,115,6593,4058,0.615501,0.003518
Cluster,358,285,115,6593,4058,0.615501,0.004012
Cluster,359,295,115,6593,4058,0.615501,0.004106
Cluster,360,5,125,6593,1612,0.244502,0.000892
Cluster,361,15,125,6593,2780,0.421659,0.001122
Cluster,362,25,125,6593,3336,0.505991,0.001282
Cluster,363,35,125,6593,3594,0.545124,0.00142
Cluster,364,45,125,6593,3762,0.570605,0.001558
Cluster,365,55,125,6593,3856,0.584863,0.001682
Cluster,366,65,125,6593,3938,0.5973,0.001806
Cluster,367,75,125,6593,3986,0.604581,0.001902
Cluster,368,85,125,6593,4020,0.609738,0.002006
Cluster,369,95,125,6593,4028,0.610951,0.002102
Cluster,370,105,125,6593,4038,0.612468,0.002238
Cluster,371,115,125,6593,4050,0.614288,0.002272
Cluster,372,125,125,6593,4052,0.614591,0.002327
Cluster,373,135,125,6593,4056,0.615198,0.002416
Cluster,374,145,125,6593,4056,0.615198,0.00247
Cluster,375,155,125,6593,4058,0.615501,0.002692
Cluster,376,165,125,6593,4058,0.615501,0.002587
Cluster,377,175,125,6593,4058,0.615501,0.002699
Cluster,378,185,125,6593,4058,0.615501,0.002848
Cluster,379,195,125,6593,4058,0.615501,0.002991
Cluster,380,205,125,6593,4058,0.615501,0.002902
Cluster,381,215,125,6593,4058,0.615501,0.00327
Cluster,382,225,125,6593,4058,0.615501,0.003334
Cluster,383,235,125,6593,4058,0.615501,0.003267
Cluster,384,245,125,6593,4058,0.615501,0.003261
Cluster,385,255,125,6593,4058,0.615501,0.003323
Cluster,386,265,125,6593,4058,0.615501,0.003444
Cluster,387,275,125,6593,4058,0.615501,0.003888
Cluster,388,285,125,6593,4058,0.615501,0.004005
Cluster,389,295,125,6593,4058,0.615501,0.004051
Cluster,390,5,135,6593,1664,0.252389,0.000891
Cluster,391,15,135,6593,2842,0.431063,0.001123
Cluster,392,25,135,6593,3408,0.516912,0.00128
Cluster,393,35,135,6593,3666,0.556044,0.001418
Cluster,394,45,135,6593,3828,0.580616,0.001548
Cluster,395,55,135,6593,3916,0.593963,0.001649
Cluster,396,65,135,6593,3962,0.60094,0.001773
Cluster,397,75,135,6593,4002,0.607007,0.001897
Cluster,398,85,135,6593,4018,0.609434,0.001986
Cluster,399,95,135,6593,4044,0.613378,0.002088
Cluster,400,105,135,6593,4040,0.612771,0.002203
Cluster,401,115,135,6593,4052,0.614591,0.0023
Cluster,402,125,135,6593,4052,0.614591,0.002392
Cluster,403,135,135,6593,4058,0.615501,0.002509
Cluster,404,145,135,6593,4058,0.615501,0.002571
Cluster,405,155,135,6593,4058,0.615501,0.002666
Cluster,406,165,135,6593,4058,0.615501,0.002584
Cluster,407,175,135,6593,4058,0.615501,0.002647
Cluster,408,185,135,6593,4058,0.615501,0.002732
Cluster,409,195,135,6593,4058,0.615501,0.002813
Cluster,410,205,135,6593,4058,0.615501,0.002921
Cluster,411,215,135,6593,4058,0.615501,0.002954
Cluster,412,225,135,6593,4058,0.615501,0.003182
Cluster,413,235,135,6593,4058,0.615501,0.003314
Cluster,414,245,135,6593,4058,0.615501,0.003234
Cluster,415,255,135,6593,4058,0.615501,0.003327
Cluster,416,265,135,6593,4058,0.615501,0.003548
Cluster,417,275,135,6593,4058,0.615501,0.003466
Cluster,418,285,135,6593,4058,0.615501,0.00363
Cluster,419,295,135,6593,4058,0.615501,0.003745
Cluster,420,5,145,6593,1734,0.263006,0.000891
Cluster,421,15,145,6593,2936,0.445321,0.001105
Cluster,422,25,145,6593,3408,0.516912,0.00127
Cluster,423,35,145,6593,3668,0.556348,0.001391
Cluster,424,45,145,6593,3864,0.586076,0.001511
Cluster,425,55,145,6593,3910,0.593053,0.001623
Cluster,426,65,145,6593,3996,0.606097,0.00173
Cluster,427,75,145,6593,4010,0.608221,0.001844
Cluster,428,85,145,6593,4024,0.610344,0.001929
Cluster,429,95,145,6593,4048,0.613985,0.002032
Cluster,430,105,145,6593,4048,0.613985,0.002115
Cluster,431,115,145,6593,4058,0.615501,0.002147
Cluster,432,125,145,6593,4058,0.615501,0.002345
Cluster,433,135,145,6593,4058,0.615501,0.00244
Cluster,434,145,145,6593,4058,0.615501,0.002521
Cluster,435,155,145,6593,4058,0.615501,0.002501
Cluster,436,165,145,6593,4058,0.615501,0.002507
Cluster,437,175,145,6593,4058,0.615501,0.002813
Cluster,438,185,145,6593,4058,0.615501,0.002869
Cluster,439,195,145,6593,4058,0.615501,0.002717
Cluster,440,205,145,6593,4058,0.615501,0.00288
Cluster,441,215,145,6593,4058,0.615501,0.002931
Cluster,442,225,145,6593,4058,0.615501,0.003261
Cluster,443,235,145,6593,4058,0.615501,0.003391
Cluster,444,245,145,6593,4058,0.615501,0.003486
Cluster,445,255,145,6593,4058,0.615501,0.003611
Cluster,446,265,145,6593,4058,0.615501,0.003661
Cluster,447,275,145,6593,4058,0.615501,0.003755
Cluster,448,285,145,6593,4058,0.615501,0.003549
Cluster,449,295,145,6593,4058,0.615501,0.004041
Cluster,450,5,155,6593,1712,0.259669,0.000886
Cluster,451,15,155,6593,2962,0.449264,0.001108
Cluster,452,25,155,6593,3440,0.521766,0.001257
Cluster,453,35,155,6593,3708,0.562415,0.001393
Cluster,454,45,155,6593,3836,0.581829,0.001509
Cluster,455,55,155,6593,3934,0.596693,0.001623
Cluster,456,65,155,6593,3986,0.604581,0.001742
Cluster,457,75,155,6593,4024,0.610344,0.001837
Cluster,458,85,155,6593,4040,0.612771,0.001934
Cluster,459,95,155,6593,4048,0.613985,0.002032
Cluster,460,105,155,6593,4052,0.614591,0.002145
Cluster,461,115,155,6593,4054,0.614895,0.002213
Cluster,462,125,155,6593,4058,0.615501,0.002317
Cluster,463,135,155,6593,4058,0.615501,0.002414
Cluster,464,145,155,6593,4058,0.615501,0.002514
Cluster,465,155,155,6593,4058,0.615501,0.002618
Cluster,466,165,155,6593,4058,0.615501,0.002694
Cluster,467,175,155,6593,4058,0.615501,0.002766
Cluster,468,185,155,6593,4058,0.615501,0.002884
Cluster,469,195,155,6593,4058,0.615501,0.002874
Cluster,470,205,155,6593,4058,0.615501,0.003056
Cluster,471,215,155,6593,4058,0.615501,0.00317
Cluster,472,225,155,6593,4058,0.615501,0.003273
Cluster,473,235,155,6593,4058,0.615501,0.003355
Cluster,474,245,155,6593,4058,0.615501,0.00348
Cluster,475,255,155,6593,4058,0.615501,0.00357
Cluster,476,265,155,6593,4058,0.615501,0.003652
Cluster,477,275,155,6593,4058,0.615501,0.003774
Cluster,478,285,155,6593,4058,0.615501,0.003895
Cluster,479,295,155,6593,4058,0.615501,0.004009
Cluster,480,5,165,6593,1804,0.273624,0.000881
Cluster,481,15,165,6593,2938,0.445624,0.001113
Cluster,482,25,165,6593,3492,0.529653,0.001262
Cluster,483,35,165,6593,3700,0.561201,0.001399
Cluster,484,45,165,6593,3858,0.585166,0.001513
Cluster,485,55,165,6593,3960,0.600637,0.001631
Cluster,486,65,165,6593,4004,0.607311,0.001727
Cluster,487,75,165,6593,4014,0.608828,0.001857
Cluster,488,85,165,6593,4046,0.613681,0.001947
Cluster,489,95,165,6593,4056,0.615198,0.00204
Cluster,490,105,165,6593,4058,0.615501,0.002122
Cluster,491,115,165,6593,4058,0.615501,0.002219
Cluster,492,125,165,6593,4058,0.615501,0.002307
Cluster,493,135,165,6593,4058,0.615501,0.002408
Cluster,494,145,165,6593,4058,0.615501,0.002514
Cluster,495,155,165,6593,4058,0.615501,0.002604
Cluster,496,165,165,6593,4058,0.615501,0.002709
Cluster,497,175,165,6593,4058,0.615501,0.00279
Cluster,498,185,165,6593,4058,0.615501,0.002878
Cluster,499,195,165,6593,4058,0.615501,0.00292
Cluster,500,205,165,6593,4058,0.615501,0.003096
Cluster,501,215,165,6593,4058,0.615501,0.003189
Cluster,502,225,165,6593,4058,0.615501,0.003283
Cluster,503,235,165,6593,4058,0.615501,0.003358
Cluster,504,245,165,6593,4058,0.615501,0.003476
Cluster,505,255,165,6593,4058,0.615501,0.003586
Cluster,506,265,165,6593,4058,0.615501,0.003636
Cluster,507,275,165,6593,4058,0.615501,0.003794
Cluster,508,285,165,6593,4058,0.615501,0.003886
Cluster,509,295,165,6593,4058,0.615501,0.004016
Cluster,510,5,175,6593,1790,0.2715,0.000887
Cluster,511,15,175,6593,3012,0.456848,0.001105
Cluster,512,25,175,6593,3464,0.525406,0.001248
Cluster,513,35,175,6593,3752,0.569088,0.001394
Cluster,514,45,175,6593,3896,0.59093,0.001491
Cluster,515,55,175,6593,3952,0.599424,0.001624
Cluster,516,65,175,6593,4012,0.608524,0.00172
