0,0,0,5.88772288506529e-05,4.74399483570984e-13,6.50469764609994e-08,8.48125559487768e-07,4.41937315007653e-18,8.57865987890033e-07,0,0.00990227230457511,0.00483962938143104,0,3.20532174412827e-25,0.000112932829998647,6.24484651772155e-15,0.00350495262862213,0.000103887186851395,0.0056110603915185,6.5049533569299e-06,1.0186088730576e-05,2.22864028013818e-36,3.47463489895074e-25,8.79665452967561e-39,0,2.06206017567098e-12,8.98647919436124e-22,1.29207530300688e-15,1.18561135581669e-95,2.13798711122318e-65,3.41405588423956e-16,0,9.35891112913825e-20,1.50976201220721e-15,1.25359749301171e-14,6.47783628930492e-16,3.08297551873246e-07,3.63043129232056e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.000261826203752879,5.94574053303438e-10,5.47874339730629e-06,2.8637178544992e-05,3.11603030328722e-13,0.000172661053086684,0,0.0231444830433152,0.00813339955340327,0,3.46895566324766e-22,0.000359246556295464,3.69928337235246e-13,0.00460173022647766,0.000249430033372592,0.00693245436212436,2.2439350505326e-05,2.69588223338742e-05,6.47788077066478e-32,2.72953428132094e-22,5.31935181895147e-33,0,7.72922127934425e-12,3.95141954184304e-20,1.86480655994553e-14,1.3031057017543e-87,2.84672692138749e-61,5.32305931347817e-15,0,2.45411789295768e-18,1.9352100760255e-14,1.54379556411186e-13,1.02719610967477e-14,6.92085238210391e-07,1.27376914243404e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.000988328304010634,2.54738253525881e-07,0.000214389440023185,0.000547637168559251,3.34166689347237e-09,0.00740798907102371,0,0.0447454421102226,0.0128151847313538,0,2.32360846492909e-19,0.00102602121893432,1.63994415112728e-11,0.0059413178713867,0.000563634548683924,0.00844102045622207,7.08559088630455e-05,6.73199392987983e-05,9.32969315719055e-28,1.37483000411019e-19,1.04428458384692e-27,0,2.78697933624406e-11,1.47750759996916e-18,2.39662304263883e-13,6.27296256561287e-80,2.75901422267635e-57,7.36232126979639e-14,0,5.63197193783504e-17,2.23106658336596e-13,1.69902229365898e-12,1.4396020557637e-13,1.5111084481525e-06,4.28287035312244e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,79.4291928386314,0,0.00316673508205778,3.73085911412001e-05,0.00389757430265802,0.00593127716611464,5.45061018472549e-06,0.0677543669969436,0,0.0715548080537821,0.018930862226814,0,9.6330592625254e-17,0.00263094274761248,5.44071707484957e-10,0.0075433985461976,0.00119869465658422,0.0101290506698503,0.000204805473435079,0.000158611930950065,6.65799103997166e-24,4.44007721287053e-17,6.6557651741057e-23,0,9.66708101794167e-11,4.69806816338139e-17,2.7427463913833e-12,1.32257863486768e-72,1.94638825420031e-53,9.03297907079585e-13,0,1.13115079278026e-15,2.31345863290814e-12,1.67103667352718e-11,1.78318845977031e-12,3.20906281844169e-06,1.3800373322966e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4237.55114474482,0,0,0.00861280490802196,0.00186788442252841,0.0329195583658586,0.0363828013220743,0.00135222068325735,0.132100743847996,0,0.0946493285598778,0.0262185505790658,0,2.47173891715409e-14,0.00605700286026395,1.35082426499114e-08,0.00941833102357431,0.00239928387555385,0.0119786642416352,0.000541884514296684,0.000352595955473508,2.35429287228203e-20,9.19418241792255e-15,1.37719706243018e-18,0,3.22567471411448e-10,1.27034567597249e-15,2.79506269295639e-11,1.22131042938055e-65,9.99476105776222e-50,9.83127904105845e-12,0,1.9882705871503e-14,2.15762386461607e-11,1.46875886220502e-10,1.95217041163603e-11,6.62837912953326e-06,4.26146027548623e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0198838218238294,0.0319681584852022,0.129176103725018,0.126396970316287,0.0510235309422282,0.0549040328442791,0,0.103558309572407,0.0340439327656869,0,3.92534687338445e-12,0.0125197450875657,2.50990446130199e-07,0.0115638773977768,0.00451977487623638,0.013960915470834,0.00131241630266095,0.000739551015661271,4.12495490190057e-17,1.22072203036955e-12,9.2515213838697e-15,0,1.03540291445165e-09,2.92104013169599e-14,2.53639818719915e-10,4.93953861482953e-59,3.735792638419e-46,9.49187087267505e-11,0,3.05861936199444e-13,1.8098997821265e-10,1.15369931263799e-09,1.88887797095137e-10,1.33162825403936e-05,1.26106582486682e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0389652522397336,0.187030186716314,0.235493511387089,0.248696576532303,0.292828894687694,0.00486445555740013,0,0.0937218961852928,0.041444177929464,0,3.85825179099618e-10,0.0232340286360532,3.49004602436384e-06,0.0139622573371861,0.00801334931196586,0.0160356017029593,0.00290961942902801,0.00146355243573989,3.58112398515189e-14,1.03920570239071e-10,2.0176656431062e-11,0,3.19714106106613e-09,5.71170993152634e-13,2.04957254168342e-09,8.74988731623514e-53,1.01639030305688e-42,8.12936081475174e-10,0,4.11784827399947e-12,1.36552014165515e-09,8.09864538039178e-09,1.61530959115682e-09,2.60198745834962e-05,3.57625741213635e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0648152943061126,0.374052243332494,0.199454708685905,0.277137671126237,0.255609994365077,9.18745544348946e-05,0,0.0701594021383188,0.0473020644499231,0,2.34714637278287e-08,0.0387119350561497,3.63179013219684e-05,0.0165779348782815,0.0133712943074197,0.0181519163261343,0.00590473558821993,0.00273273659920246,1.54049731433165e-11,5.67240632435747e-09,1.42857884081757e-08,0,9.49681143970029e-09,9.49746657363988e-12,1.47478643257009e-08,6.78850733164342e-47,2.01282338324388e-39,6.17623422749745e-09,0,4.85188176975337e-11,9.26630274255163e-09,5.08053849727376e-08,1.2208810035736e-08,4.94508697075758e-05,9.71922168507981e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0915166004361222,0.255728592583246,0.0784834752365281,0.174909715226987,0.0339361223634785,3.69902497443114e-07,0,0.0434429582851424,0.0506161865312397,0,8.83744782341789e-07,0.0579104003124006,0.000282830317371613,0.0193565454614544,0.0209988215871566,0.0202500247643567,0.0109689338357327,0.00481433821853852,3.28355253584976e-09,1.98524548306167e-07,3.2838113560637e-06,0,2.71367250169872e-08,1.34295794756203e-10,9.44963323033584e-08,2.30675716784103e-41,2.90147097329241e-36,4.16249663668974e-08,0,5.00316746879187e-10,5.65561257812149e-08,2.84829341212068e-07,8.15561273527625e-08,9.14090523863995e-05,2.53131333896094e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.109684342682674,0.0597658061299591,0.0143476489072698,0.0625208560259793,0.000685278469765576,3.17475556270303e-10,0,0.0222505936108313,0.0507798611307218,0,2.05944706173749e-05,0.0777785029735519,0.00164834002341012,0.0222253140282935,0.0310369117867557,0.0222635540227805,0.0186521145535457,0.0080024829703133,3.46791487533261e-07,4.45494322013724e-06,0.000245059283866113,0,7.45934431930777e-08,1.61484210145986e-09,5.39163831412546e-07,3.43309026462516e-36,3.04437534665408e-33,2.48855253321698e-07,0,4.51517754658491e-09,3.10468547769877e-07,1.42704385320686e-06,4.81510263735101e-07,0.000164342926744833,6.31788955929894e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
