alg,run,k,c,tomatch,success,rate,time
D0: 27687422 83097
Distribution,16,1400,100,65928,33806,0.512772,0.12948
D0: 27687422 83097
Distribution,17,1400,100,65928,33806,0.512772,0.131691
D0: 27687422 83097
Distribution,18,1400,100,65928,33806,0.512772,0.121742
D0: 27687422 83097
Distribution,19,1400,100,65928,33806,0.512772,0.120257
D0: 27687422 83097
Distribution,20,1400,100,65928,33806,0.512772,0.169653
D0: 27687422 83097
Distribution,21,1400,100,65928,33806,0.512772,0.13143
D0: 27687422 83097
Distribution,22,1400,100,65928,33806,0.512772,0.12378
D0: 27687422 83097
Distribution,23,1400,100,65928,33806,0.512772,0.131399
D0: 27687422 83097
Distribution,24,1400,100,65928,33806,0.512772,0.126559
D0: 27687422 83097
Distribution,25,1400,100,65928,33806,0.512772,0.121503
D0: 27687422 83097
Distribution,26,1400,100,65928,33806,0.512772,0.126046
D0: 27687422 83097
Distribution,27,1400,100,65928,33806,0.512772,0.123622
D0: 27687422 83097
Distribution,28,1400,100,65928,33806,0.512772,0.132893
D0: 27687422 83097
Distribution,29,1400,100,65928,33806,0.512772,0.1303
